date	externalid	number	constant	digits	decimals
2006-09-25	735999999000103913	85792472	1.000	6	0
2006-10-11	735999999000100721	86016372	1.000	6	0
2006-09-27	735999999000100813	86822017	1.000	6	0
2009-02-01	735999999000103944	88312523	1.000	6	0
2006-09-25	735999999000104095	86822080	1.000	6	0
2011-03-29	735999999000093627	3806254868	1.000	6	0
2006-10-05	735999999000093719	86016389	1.000	6	0
2006-09-27	735999999000100905	86880602	1.000	6	0
2009-09-07	735999999000101209	3806260911	1.000	6	0
2008-10-29	735999999000048542	90615096	1.000	6	0
2011-11-23	735999999000048689	90435027	1.000	6	0
2006-09-25	735999999000104279	85792480	1.000	6	0
2006-09-25	735999999000104422	86822074	1.000	6	0
2006-11-22	735999999000094013	88322501	1.000	6	0
2006-10-05	735999999000094037	86016279	1.000	6	0
2010-07-13	735999999000094129	3806253540	1.000	6	0
2006-10-11	735999999000094211	86016025	1.000	6	0
2006-10-06	735999999000094303	86016282	1.000	6	0
2006-10-17	735999999000094518	86015766	1.000	6	0
2006-09-25	735999999000104453	86822075	1.000	6	0
2006-09-25	735999999000104606	86822078	1.000	6	0
2006-09-27	735999999000101315	86016486	1.000	6	0
2006-09-27	735999999000101384	86821981	1.000	6	0
2006-09-26	735999999000104750	86016506	1.000	6	0
2006-09-26	735999999000104781	86016502	1.000	6	0
2006-10-23	735999999000094600	86015877	1.000	6	0
2006-11-10	735999999000094693	86024006	1.000	6	0
2006-09-27	735999999000101407	86821995	1.000	6	0
2006-09-27	735999999000101452	86821973	1.000	6	0
2008-10-30	735999999000048696	90435106	1.000	6	0
2008-10-30	735999999000048702	90435100	1.000	6	0
2006-09-26	735999999000104934	86016503	1.000	6	0
2008-02-04	735999999000105085	3806013045	1.000	6	0
2006-10-12	735999999000094785	86015992	1.000	6	0
2006-11-13	735999999000094877	86024227	1.000	6	0
2008-02-04	735999999000105092	3806012932	1.000	6	0
2008-02-04	735999999000105108	3806013289	1.000	6	0
2008-02-04	735999999000105115	3806012866	1.000	6	0
2008-02-04	735999999000105122	3806013098	1.000	6	0
2006-09-27	735999999000101476	86821978	1.000	6	0
2006-09-27	735999999000101544	86821986	1.000	6	0
2006-11-13	735999999000094969	86024224	1.000	6	0
2006-11-14	735999999000095058	86021323	1.000	6	0
2006-09-27	735999999000101568	86821987	1.000	6	0
2006-10-06	735999999000101704	86016122	1.000	6	0
2008-02-04	735999999000105252	3806012931	1.000	6	0
2008-02-04	735999999000105269	3806013940	1.000	6	0
2008-10-30	735999999000048719	90435101	1.000	6	0
2008-07-24	735999999000048856	88312257	1.000	6	0
2006-11-20	735999999000095355	88322168	1.000	6	0
2006-11-22	735999999000095447	88322502	1.000	6	0
2010-06-14	735999999000101797	3806253205	1.000	6	0
2006-09-27	735999999000101889	86821971	1.000	6	0
2008-02-04	735999999000105276	3806013793	1.000	6	0
2008-02-05	735999999000105283	3806013032	1.000	6	0
2009-10-13	735999999000101971	3806253904	1.000	6	0
2006-10-11	735999999000102060	86016369	1.000	6	0
2006-10-11	735999999000102152	86016299	1.000	6	0
2012-03-15	735999999000102459	90434346	1.000	6	0
2006-11-21	735999999000095539	88322443	1.000	6	0
2006-10-09	735999999000095621	86016197	1.000	6	0
2008-02-05	735999999000105429	3806013372	1.000	6	0
2008-02-04	735999999000105436	3806014176	1.000	6	0
2006-10-09	735999999000095713	86016200	1.000	6	0
2006-11-22	735999999000095805	88322153	1.000	6	0
2006-09-26	735999999000102565	86016498	1.000	6	0
2006-09-26	735999999000102657	86821991	1.000	6	0
2008-02-04	735999999000105443	3806014295	1.000	6	0
2010-05-31	735999999000105450	3806254768	1.000	6	0
2008-08-04	735999999000048863	88312381	1.000	6	0
2008-07-24	735999999000048870	88312500	1.000	6	0
2006-10-12	735999999000095850	86016316	1.000	6	0
2006-10-11	735999999000095942	86015976	1.000	6	0
2009-02-01	735999999000102954	88312532	1.000	6	0
2006-09-29	735999999000103043	86822102	1.000	6	0
2008-03-14	735999999000105597	TM210202	1.000	9	0
2008-03-14	735999999000105597	89760667	1.000	6	0
2006-09-26	735999999000103135	86016493	1.000	6	0
2006-09-29	735999999000103227	86821956	1.000	6	0
2008-02-06	735999999000105757	3806014205	1.000	6	0
2008-02-06	735999999000105764	3806014261	1.000	6	0
2006-10-12	735999999000096031	86016031	1.000	6	0
2006-10-12	735999999000096123	86016099	1.000	6	0
2006-10-10	735999999000103319	86016136	1.000	6	0
2006-09-25	735999999000103401	86822011	1.000	6	0
2006-09-26	735999999000103494	86822022	1.000	6	0
2006-10-09	735999999000103791	86016121	1.000	6	0
2006-11-07	735999999000096215	86020583	1.000	6	0
2006-10-12	735999999000096307	86015979	1.000	6	0
2008-02-07	735999999000105771	3806013329	1.000	6	0
2008-02-07	735999999000105788	3806013689	1.000	6	0
2008-05-19	735999999000048887	88312311	1.000	6	0
2008-05-20	735999999000049013	88312298	1.000	6	0
2006-09-25	735999999000103883	86822067	1.000	6	0
2006-09-25	735999999000103975	86822082	1.000	6	0
2006-11-10	735999999000096604	86024007	1.000	6	0
2006-11-14	735999999000096697	86024231	1.000	6	0
2006-09-25	735999999000104064	85792491	1.000	6	0
2006-09-25	735999999000104156	85792478	1.000	6	0
2008-02-05	735999999000105948	3806013888	1.000	6	0
2010-10-11	735999999000105955	3806253206	1.000	6	0
2006-10-06	735999999000096789	86016145	1.000	6	0
2006-10-06	735999999000096871	86016146	1.000	6	0
2006-10-16	735999999000106099	86015817	1.000	6	0
2006-10-16	735999999000106105	86015818	1.000	6	0
2006-09-25	735999999000104248	85792479	1.000	6	0
2006-09-25	735999999000104545	86822063	1.000	6	0
2008-06-15	735999999000049020	88312304	1.000	6	0
2008-07-27	735999999000049037	88312499	1.000	6	0
2006-11-10	735999999000096963	86024675	1.000	6	0
2006-11-14	735999999000097052	86021156	1.000	6	0
2006-10-16	735999999000106112	86015819	1.000	6	0
2006-10-16	735999999000106129	86015820	1.000	6	0
2006-09-25	735999999000104637	86822077	1.000	6	0
2006-09-26	735999999000104729	86016508	1.000	6	0
2006-10-17	735999999000106259	86017277	1.000	6	0
2006-10-17	735999999000106266	86017274	1.000	6	0
2006-10-17	735999999000106273	86017275	1.000	6	0
2006-10-17	735999999000106280	86017287	1.000	6	0
2006-11-14	735999999000097144	86024785	1.000	6	0
2006-11-06	735999999000097441	86024409	1.000	6	0
2006-09-26	735999999000104811	86016505	1.000	6	0
2006-09-26	735999999000104903	86016509	1.000	6	0
2006-10-18	735999999000106297	86017417	1.000	6	0
2006-10-17	735999999000106426	86017290	1.000	6	0
2012-07-05	735999999000049044	90434386	1.000	6	0
2008-06-21	735999999000049051	88312303	1.000	6	0
2006-11-06	735999999000097533	86021803	1.000	6	0
2007-09-01	735999999000097625	88322059	1.000	6	0
2008-02-04	735999999000104996	3806012892	1.000	6	0
2008-02-04	735999999000105047	3806013435	1.000	6	0
2006-10-17	735999999000106433	86017217	1.000	6	0
2006-10-17	735999999000106440	86017219	1.000	6	0
2008-07-30	735999999000049181	88312506	1.000	6	0
2008-05-31	735999999000049198	88312306	1.000	6	0
2006-11-14	735999999000097717	86021320	1.000	6	0
2007-04-04	735999999000097809	88322514	1.000	6	0
2006-10-17	735999999000106457	86017218	1.000	6	0
2006-10-18	735999999000106594	86017243	1.000	6	0
2008-02-04	735999999000105061	3806012845	1.000	6	0
2008-02-04	735999999000105139	3806012935	1.000	6	0
2006-10-18	735999999000106600	86017221	1.000	6	0
2006-10-18	735999999000106617	86015800	1.000	6	0
2009-08-11	735999999000105153	3806253265	1.000	6	0
2008-02-04	735999999000105221	3806013835	1.000	6	0
2008-05-20	735999999000049204	88312307	1.000	6	0
2008-07-29	735999999000049211	88312501	1.000	6	0
2006-11-20	735999999000097892	86021166	1.000	6	0
2006-11-01	735999999000098196	86021868	1.000	6	0
2006-10-18	735999999000106624	86017188	1.000	6	0
2006-10-17	735999999000106761	86017283	1.000	6	0
2008-02-04	735999999000105245	3806012879	1.000	6	0
2008-02-04	735999999000105290	3806013250	1.000	6	0
2008-02-04	735999999000105313	3806014201	1.000	6	0
2008-02-04	735999999000105337	3806013105	1.000	6	0
2006-10-17	735999999000106778	86017281	1.000	6	0
2009-08-25	735999999000106785	3806254235	1.000	6	0
2006-11-01	735999999000098288	86021867	1.000	6	0
2006-11-01	735999999000098370	87251319	1.000	6	2
2008-10-29	735999999000049358	90435211	1.000	6	0
2008-10-29	735999999000049365	90435253	1.000	6	0
2006-10-18	735999999000106792	86017428	1.000	6	0
2006-10-17	735999999000106921	86017249	1.000	6	0
2008-02-04	735999999000105382	3806013225	1.000	6	0
2009-03-16	735999999000105405	89760182	1.000	6	0
2006-06-13	735999999000098370	TM222209	1.000	9	0
2006-10-09	735999999000098448	86016179	1.000	6	0
2006-10-17	735999999000106938	86017303	1.000	6	0
2006-10-17	735999999000106945	86016069	1.000	6	0
2008-10-29	735999999000049372	90435252	1.000	6	0
2008-10-29	735999999000049389	90435250	1.000	6	0
2006-10-10	735999999000098530	86016438	1.000	6	0
2006-10-10	735999999000098622	86016302	1.000	6	0
2008-02-05	735999999000105474	3806013470	1.000	6	0
2008-02-05	735999999000105498	3806013330	1.000	6	0
2006-10-17	735999999000106952	86017293	1.000	6	0
2012-02-13	735999999000107096	86016301	1.000	6	0
2006-10-10	735999999000098714	86016422	1.000	6	0
2006-10-10	735999999000098806	86016138	1.000	6	0
2008-02-05	735999999000105542	3806013667	1.000	6	0
2008-02-04	735999999000105566	3806013676	1.000	6	0
2006-10-16	735999999000107102	86015775	1.000	6	0
2006-10-16	735999999000107119	86015720	1.000	6	0
2008-02-04	735999999000105580	3806013147	1.000	6	0
2008-02-05	735999999000105726	3806013190	1.000	6	0
2008-02-07	735999999000107263	3806013740	1.000	6	0
2008-09-12	735999999000107270	3806260456	1.000	6	0
2008-02-05	735999999000105740	3806014337	1.000	6	0
2008-02-07	735999999000105795	3806013695	1.000	6	0
2006-10-09	735999999000098899	86016183	1.000	6	0
2006-10-10	735999999000099193	86016362	1.000	6	0
2008-10-23	735999999000049549	3806252020	1.000	6	0
2008-10-23	735999999000049693	3806252764	1.000	6	0
2008-02-06	735999999000107287	3806013348	1.000	6	0
2008-02-06	735999999000107294	3806013906	1.000	6	0
2008-02-08	735999999000105818	3806013158	1.000	6	0
2013-03-13	735999999000105832	11766691	1.000	6	3
2008-10-24	735999999000049716	3806252131	1.000	6	0
2008-10-27	735999999000049877	90615089	1.000	6	0
2006-10-10	735999999000099285	86016424	1.000	6	0
2006-10-11	735999999000099445	86015968	1.000	6	0
2008-02-06	735999999000107423	3806013751	1.000	6	0
2008-02-06	735999999000107430	3806013924	1.000	6	0
2008-02-07	735999999000105887	3806013256	1.000	6	0
2008-02-08	735999999000105900	3806013909	1.000	6	0
2006-10-11	735999999000099537	86016042	1.000	6	0
2006-10-10	735999999000099629	86016423	1.000	6	0
2008-02-06	735999999000107447	3806013144	1.000	6	0
2008-02-06	735999999000107454	3806013929	1.000	6	0
2008-10-30	735999999000050026	3806251248	1.000	6	0
2008-10-24	735999999000050057	3806252668	1.000	6	0
2008-02-05	735999999000105979	3806013942	1.000	6	0
2008-02-08	735999999000105993	3806013076	1.000	6	0
2006-10-10	735999999000099711	86016306	1.000	6	0
2006-09-27	735999999000099803	86821984	1.000	6	0
2008-02-06	735999999000107461	3806013252	1.000	6	0
2008-02-07	735999999000107591	3806013778	1.000	6	0
2006-10-12	735999999000106082	86016002	1.000	6	0
2006-10-16	735999999000106136	86015673	1.000	6	0
2008-02-06	735999999000107607	3806014339	1.000	6	0
2008-02-07	735999999000107614	3806013616	1.000	6	0
2006-10-12	735999999000106150	86015999	1.000	6	0
2006-10-17	735999999000106228	86017278	1.000	6	0
2006-09-27	735999999000099896	86016479	1.000	6	0
2006-10-10	735999999000099988	86016379	1.000	6	0
2008-02-07	735999999000107621	3806013810	1.000	6	0
2013-08-06	735999999000107775	1301514383	1.000	6	0
2006-10-18	735999999000106242	86017414	1.000	6	0
2006-10-18	735999999000106310	86017416	1.000	6	0
2008-10-24	735999999000050354	3806252342	1.000	6	0
2008-10-20	735999999000050361	3806251750	1.000	6	0
2006-10-18	735999999000106334	86015735	1.000	6	0
2006-10-18	735999999000106389	86017422	1.000	6	0
2009-10-08	735999999000107782	88312472	1.000	6	0
2008-03-06	735999999000107799	89760085	1.000	6	0
2006-10-10	735999999000100233	86016297	1.000	6	0
2006-10-10	735999999000100530	86016427	1.000	6	0
2006-10-17	735999999000106402	86017288	1.000	6	0
2006-10-17	735999999000106471	86017220	1.000	6	0
2007-07-13	735999999000107935	88322487	1.000	6	0
2007-07-13	735999999000107942	88322492	1.000	6	0
2006-09-27	735999999000100783	86880618	1.000	6	0
2006-09-27	735999999000100875	86880601	1.000	6	0
2008-10-21	735999999000050378	3806252214	1.000	6	0
2008-10-20	735999999000050385	3806251406	1.000	6	0
2007-07-13	735999999000107959	88322488	1.000	6	0
2007-07-13	735999999000107966	88322493	1.000	6	0
2006-10-17	735999999000106495	86017311	1.000	6	0
2006-10-18	735999999000106563	86015742	1.000	6	0
2006-09-27	735999999000100967	86822021	1.000	6	0
2006-09-26	735999999000101056	86822015	1.000	6	0
2008-11-19	735999999000050521	90435028	1.000	6	0
2008-10-24	735999999000050859	3806252427	1.000	6	0
2007-07-13	735999999000108093	88322475	1.000	6	0
2007-07-13	735999999000108109	88322480	1.000	6	0
2006-10-18	735999999000106587	86015743	1.000	6	0
2006-10-18	735999999000106631	86017424	1.000	6	0
2006-10-16	735999999000101148	86015681	1.000	6	0
2006-09-27	735999999000101230	86016474	1.000	6	0
2007-07-13	735999999000108116	88322476	1.000	6	0
2007-07-13	735999999000108123	88322481	1.000	6	0
2008-12-01	735999999000101308	93687962	1.000	6	2
2006-09-27	735999999000101377	86016485	1.000	6	0
2006-10-18	735999999000106655	86017223	1.000	6	0
2006-10-17	735999999000106723	86015773	1.000	6	0
2008-10-23	735999999000050880	3806251810	1.000	6	0
2013-04-02	735999999000051023	86024304	1.000	6	0
2008-01-31	735999999000108260	3806014408	1.000	6	0
2011-07-28	735999999000108277	86821983	1.000	6	0
2006-09-27	735999999000101391	86821979	1.000	6	0
2006-09-27	735999999000101469	86821977	1.000	6	0
2006-10-17	735999999000106747	86017280	1.000	6	0
2006-10-18	735999999000106815	86017194	1.000	6	0
2006-09-27	735999999000101483	86016464	1.000	6	0
2006-09-27	735999999000101537	86016466	1.000	6	0
2008-01-31	735999999000108284	3806014438	1.000	6	0
2008-01-31	735999999000108291	3806013466	1.000	6	0
2008-02-01	735999999000108437	3806012876	1.000	6	0
2008-01-31	735999999000108444	3806013704	1.000	6	0
2006-10-18	735999999000106839	86017185	1.000	6	0
2006-10-17	735999999000106884	86017235	1.000	6	0
2006-09-27	735999999000101551	86821985	1.000	6	0
2006-09-27	735999999000101575	86016467	1.000	6	0
2010-02-10	735999999000108451	3806254505	1.000	6	0
2010-09-29	735999999000108468	3806256808	1.000	6	0
2006-10-17	735999999000106907	86017252	1.000	6	0
2006-10-17	735999999000106976	86017255	1.000	6	0
2006-10-09	735999999000101643	86016139	1.000	6	0
2006-09-27	735999999000101735	86016470	1.000	6	0
2008-01-29	735999999000108598	3806013495	1.000	6	0
2008-01-29	735999999000108604	3806012969	1.000	6	0
2008-10-24	735999999000051030	3806251561	1.000	6	0
2008-10-24	735999999000051047	3806251857	1.000	6	0
2006-10-12	735999999000106990	86015995	1.000	6	0
2006-10-16	735999999000107065	86015671	1.000	6	0
2008-01-28	735999999000108611	3806013060	1.000	6	0
2008-01-29	735999999000108628	3806013921	1.000	6	0
2006-09-27	735999999000101827	86016510	1.000	6	0
2006-10-11	735999999000102039	86015967	1.000	6	0
2006-10-16	735999999000107089	86015776	1.000	6	0
2006-10-16	735999999000107133	86015856	1.000	6	0
2008-01-29	735999999000108635	3806012994	1.000	6	0
2008-01-28	735999999000108765	3806013450	1.000	6	0
2006-10-11	735999999000102121	86016035	1.000	6	0
2006-09-26	735999999000102213	86822016	1.000	6	0
2006-10-16	735999999000107157	86015858	1.000	6	0
2006-10-13	735999999000107225	86017324	1.000	6	0
2008-10-24	735999999000051054	3806251369	1.000	6	0
2008-12-01	735999999000051221	87465778	1.000	6	2
2008-01-28	735999999000108772	3806014237	1.000	6	0
2008-01-29	735999999000108789	3806014135	1.000	6	0
2006-09-26	735999999000102305	86016482	1.000	6	0
2006-09-26	735999999000102398	86822008	1.000	6	0
2008-02-06	735999999000107317	3806014319	1.000	6	0
2008-02-06	735999999000107331	3806013427	1.000	6	0
2006-09-26	735999999000102480	86822006	1.000	6	0
2006-09-26	735999999000102626	86016469	1.000	6	0
2008-02-06	735999999000107409	3806014291	1.000	6	0
2008-02-07	735999999000107478	3806013567	1.000	6	0
2008-01-28	735999999000108796	3806013845	1.000	6	0
2008-01-30	735999999000108932	3806014057	1.000	6	0
2006-09-26	735999999000102718	86821990	1.000	6	0
2010-07-28	735999999000102800	3806257395	1.000	6	0
2008-02-06	735999999000107492	3806014098	1.000	6	0
2008-02-06	735999999000107560	3806013341	1.000	6	0
2008-12-01	735999999000051221	TM205916	1.000	9	0
2008-10-23	735999999000051375	3806252277	1.000	6	0
2008-01-29	735999999000108949	3806012846	1.000	6	0
2008-01-28	735999999000108956	3806013135	1.000	6	0
2006-10-02	735999999000102893	86880576	1.000	6	0
2006-09-26	735999999000102985	86016491	1.000	6	0
2008-02-07	735999999000107584	3806013893	1.000	6	0
2008-02-07	735999999000107638	3806013779	1.000	6	0
2008-04-23	735999999000103074	89760454	1.000	6	0
2006-09-25	735999999000103371	86822009	1.000	6	0
2008-02-07	735999999000107652	3806014303	1.000	6	0
2008-03-04	735999999000107744	89760102	1.000	6	0
2008-01-30	735999999000108963	3806014174	1.000	6	0
2008-01-28	735999999000109106	3806012864	1.000	6	0
2007-08-01	735999999000107812	88208534	1.000	6	2
2008-02-01	735999999000107812	TM203404	1.000	8	0
2006-09-26	735999999000103463	86016490	1.000	6	0
2006-09-26	735999999000103555	86822002	1.000	6	0
2008-01-29	735999999000109113	3806013524	1.000	6	0
2008-01-28	735999999000109120	3806013153	1.000	6	0
2007-07-13	735999999000107904	88322490	1.000	6	0
2007-07-13	735999999000107928	88322491	1.000	6	0
2006-09-26	735999999000103647	86821998	1.000	6	0
2006-10-18	735999999000103739	86017421	1.000	6	0
2008-10-09	735999999000051528	3806253078	1.000	6	0
2008-10-09	735999999000051535	3806253087	1.000	6	0
2008-01-28	735999999000109137	3806012888	1.000	6	0
2008-01-29	735999999000109267	3806013104	1.000	6	0
2007-07-13	735999999000107973	88322489	1.000	6	0
2007-07-13	735999999000107997	88322470	1.000	6	0
2006-09-25	735999999000103821	86822068	1.000	6	0
2006-09-25	735999999000104125	86822081	1.000	6	0
2008-01-28	735999999000109274	3806013500	1.000	6	0
2008-01-29	735999999000109281	3806012985	1.000	6	0
2008-10-09	735999999000051542	3806252596	1.000	6	0
2008-10-09	735999999000051559	3806252922	1.000	6	0
2007-07-13	735999999000108062	88322498	1.000	6	0
2007-07-13	735999999000108086	88322499	1.000	6	0
2006-09-25	735999999000104217	86016501	1.000	6	0
2006-09-25	735999999000104309	85792477	1.000	6	0
2008-01-29	735999999000109298	3806013139	1.000	6	0
2008-01-30	735999999000109434	3806012853	1.000	6	0
2007-07-13	735999999000108130	88322477	1.000	6	0
2007-07-13	735999999000108154	88322478	1.000	6	0
2008-01-30	735999999000109441	3806014451	1.000	6	0
2008-01-31	735999999000109458	3806013447	1.000	6	0
2007-07-13	735999999000108178	88322479	1.000	6	0
2008-01-31	735999999000108222	3806013839	1.000	6	0
2006-09-25	735999999000104392	85792471	1.000	6	0
2006-09-25	735999999000104484	86822079	1.000	6	0
2008-01-30	735999999000109465	3806014435	1.000	6	0
2008-01-28	735999999000109601	3806014192	1.000	6	0
2008-01-31	735999999000108246	3806014540	1.000	6	0
2008-09-02	735999999000108314	3806255642	1.000	6	0
2006-09-25	735999999000104576	86822064	1.000	6	0
2006-09-25	735999999000104668	86822076	1.000	6	0
2008-09-04	735999999000052860	3806260893	1.000	6	0
2010-04-01	735999999000052877	TM204021	1.000	9	0
2008-01-28	735999999000109618	3806014498	1.000	6	0
2008-01-28	735999999000109625	3806013170	1.000	6	0
2008-01-31	735999999000108338	3806014491	1.000	6	0
2008-01-31	735999999000108406	3806013708	1.000	6	0
2010-04-01	735999999000052877	94850345	1.000	6	2
2008-04-09	735999999000053034	89760806	1.000	6	0
2008-01-28	735999999000109632	3806013390	1.000	6	0
2008-01-28	735999999000109762	3806014268	1.000	6	0
2006-09-26	735999999000104965	86822012	1.000	6	0
2008-02-04	735999999000105054	3806013106	1.000	6	0
2008-01-31	735999999000108420	3806014256	1.000	6	0
2008-02-01	735999999000108475	3806013527	1.000	6	0
2008-01-28	735999999000109779	3806013694	1.000	6	0
2008-01-28	735999999000109786	3806014173	1.000	6	0
2008-02-04	735999999000105078	3806013222	1.000	6	0
2008-02-04	735999999000105146	3806013406	1.000	6	0
2008-04-18	735999999000053041	89760489	1.000	6	0
2008-11-03	735999999000053195	90435154	1.000	6	0
2008-02-01	735999999000108499	3806013512	1.000	6	0
2008-01-29	735999999000108567	3806013283	1.000	6	0
2010-04-07	735999999000109793	TM203502	1.000	9	0
2010-04-07	735999999000109793	94850247	1.000	6	2
2008-02-04	735999999000105160	3806012942	1.000	6	0
2008-02-04	735999999000105214	3806013265	1.000	6	0
2008-01-30	735999999000109939	3806013899	1.000	6	0
2008-01-31	735999999000109946	3806014054	1.000	6	0
2008-02-04	735999999000105238	3806013185	1.000	6	0
2008-02-04	735999999000105306	3806013232	1.000	6	0
2008-01-28	735999999000108581	3806012901	1.000	6	0
2008-01-29	735999999000108659	3806014075	1.000	6	0
2008-01-30	735999999000109953	3806013912	1.000	6	0
2008-01-31	735999999000109960	3806014046	1.000	6	0
2008-02-04	735999999000105320	3806014329	1.000	6	0
2008-02-04	735999999000105399	3806014301	1.000	6	0
2008-04-10	735999999000053201	89760931	1.000	6	0
2008-11-03	735999999000053218	90435153	1.000	6	0
2008-01-28	735999999000108673	3806013120	1.000	6	0
2008-01-29	735999999000108727	3806014126	1.000	6	0
2008-01-29	735999999000110102	3806014045	1.000	6	0
2008-01-29	735999999000110119	3806013342	1.000	6	0
2008-02-04	735999999000105412	3806012873	1.000	6	0
2008-06-13	735999999000105467	89760651	1.000	6	0
2012-02-16	735999999000108741	3806251448	1.000	6	0
2008-01-29	735999999000108819	3806014050	1.000	6	0
2008-01-29	735999999000110126	3806013115	1.000	6	0
2008-01-29	735999999000110133	3806014288	1.000	6	0
2008-02-05	735999999000105481	3806013748	1.000	6	0
2008-02-05	735999999000105559	3806012936	1.000	6	0
2008-01-28	735999999000108833	3806013183	1.000	6	0
2008-01-29	735999999000108901	3806014505	1.000	6	0
2009-07-06	735999999000105573	3806256874	1.000	6	0
2008-02-04	735999999000105665	3806013274	1.000	6	0
2008-01-30	735999999000110270	3806014514	1.000	6	0
2010-07-30	735999999000110287	3806013603	1.000	6	0
2012-02-17	735999999000053225	90434449	1.000	6	0
2008-04-08	735999999000053362	89761002	1.000	6	0
2008-01-28	735999999000108925	3806013050	1.000	6	0
2008-04-21	735999999000108970	89760440	1.000	6	0
2008-01-30	735999999000110294	3806013579	1.000	6	0
2008-01-30	735999999000110300	3806014453	1.000	6	0
2008-02-05	735999999000105719	3806012939	1.000	6	0
2008-02-05	735999999000105733	3806013805	1.000	6	0
2008-01-30	735999999000108994	3806014160	1.000	6	0
2008-01-28	735999999000109069	3806013334	1.000	6	0
2008-09-11	735999999000110430	3806260057	1.000	6	0
2008-01-30	735999999000110447	3806014401	1.000	6	0
2008-01-29	735999999000109083	3806013504	1.000	6	0
2008-01-28	735999999000109151	3806012877	1.000	6	0
2008-01-30	735999999000110454	3806013963	1.000	6	0
2008-01-30	735999999000110461	3806013018	1.000	6	0
2008-02-07	735999999000105801	3806013655	1.000	6	0
2008-02-08	735999999000105825	3806013312	1.000	6	0
2008-01-29	735999999000109175	3806013464	1.000	6	0
2008-01-29	735999999000109229	3806012961	1.000	6	0
2008-01-31	735999999000110607	3806012844	1.000	6	0
2008-02-01	735999999000110614	3806013361	1.000	6	0
2008-02-07	735999999000105894	3806013871	1.000	6	0
2008-02-05	735999999000105917	3806013295	1.000	6	0
2008-01-28	735999999000109243	3806013143	1.000	6	0
2008-01-30	735999999000109311	3806013999	1.000	6	0
2008-01-24	735999999000110775	3806014565	1.000	6	0
2008-01-24	735999999000110782	3806014379	1.000	6	0
2008-04-08	735999999000053393	89760924	1.000	6	0
2008-04-08	735999999000053553	89760880	1.000	6	0
2008-02-05	735999999000105962	3806013554	1.000	6	0
2008-02-08	735999999000105986	3806013208	1.000	6	0
2008-01-31	735999999000109335	3806013210	1.000	6	0
2008-01-30	735999999000109403	3806013602	1.000	6	0
2008-01-24	735999999000110799	3806014580	1.000	6	0
2008-01-24	735999999000110805	3806014567	1.000	6	0
2008-09-22	735999999000109427	3806255187	1.000	6	0
2008-01-30	735999999000109472	3806013234	1.000	6	0
2008-01-23	735999999000110935	3806014791	1.000	6	0
2013-06-03	735999999000110942	1301514394	1.000	6	0
2008-01-30	735999999000109496	3806013112	1.000	6	0
2008-01-28	735999999000109564	3806013082	1.000	6	0
2006-11-20	735999999000106051	88322158	1.000	6	0
2006-10-12	735999999000106143	86016001	1.000	6	0
2008-01-22	735999999000110959	3806014545	1.000	6	0
2008-01-23	735999999000110966	3806013292	1.000	6	0
2008-04-08	735999999000053560	89760958	1.000	6	0
2008-10-17	735999999000053690	3806251555	1.000	6	0
2008-09-22	735999999000109588	3806255429	1.000	6	0
2008-01-28	735999999000109656	3806013378	1.000	6	0
2006-10-12	735999999000106167	86016000	1.000	6	0
2006-10-12	735999999000106211	86015974	1.000	6	0
2008-01-23	735999999000110973	3806013083	1.000	6	0
2008-01-24	735999999000111109	3806013294	1.000	6	0
2008-10-17	735999999000053706	3806251719	1.000	6	0
2008-10-16	735999999000053713	3806252247	1.000	6	0
2006-10-17	735999999000106235	86017299	1.000	6	0
2006-10-18	735999999000106303	86017418	1.000	6	0
2008-01-28	735999999000109670	3806014082	1.000	6	0
2008-01-28	735999999000109724	3806014278	1.000	6	0
2008-01-23	735999999000111116	3806014003	1.000	6	0
2008-01-23	735999999000111123	3806013022	1.000	6	0
2006-10-18	735999999000106327	86017415	1.000	6	0
2006-10-17	735999999000106396	86017291	1.000	6	0
2008-01-28	735999999000109748	3806013053	1.000	6	0
2008-04-23	735999999000109830	89760452	1.000	6	0
2008-01-24	735999999000111130	3806012907	1.000	6	0
2008-01-24	735999999000111277	3806013243	1.000	6	0
2008-10-13	735999999000053867	3806251915	1.000	6	0
2008-10-13	735999999000053874	90384142	1.000	6	0
2006-10-17	735999999000106419	86017289	1.000	6	0
2006-10-17	735999999000106464	86017216	1.000	6	0
2008-01-30	735999999000109908	3806014219	1.000	6	0
2008-01-31	735999999000109922	3806014327	1.000	6	0
2008-01-24	735999999000111284	3806013433	1.000	6	0
2008-01-24	735999999000111291	3806014578	1.000	6	0
2006-10-17	735999999000106488	86017313	1.000	6	0
2006-10-17	735999999000106501	86017306	1.000	6	0
2008-01-30	735999999000109977	3806014042	1.000	6	0
2008-01-28	735999999000109991	3806014395	1.000	6	0
2006-10-18	735999999000106556	86015741	1.000	6	0
2006-10-18	735999999000106570	86017284	1.000	6	0
2008-01-24	735999999000111307	3806013327	1.000	6	0
2008-01-23	735999999000111444	3806013508	1.000	6	0
2008-10-13	735999999000053881	3806257823	1.000	6	0
2008-10-13	735999999000053898	3806257510	1.000	6	0
2008-01-28	735999999000110065	3806013280	1.000	6	0
2008-01-29	735999999000110089	3806013437	1.000	6	0
2008-01-23	735999999000111451	3806013739	1.000	6	0
2008-01-22	735999999000111468	3806014770	1.000	6	0
2006-10-18	735999999000106648	86017425	1.000	6	0
